    FLOAT     ,    FLOAT     ,    FLOAT     
     Msol     ,      -       ,      -       
     Mass     ,  LBV_Factor  ,  WR_Factor   
  2.667258e+01,  1.250000e+00,  0.000000e+00
  2.594653e+01,  1.250000e+00,  5.000000e-02
  2.525086e+01,  1.250000e+00,  1.000000e-01
  2.459396e+01,  1.250000e+00,  1.500000e-01
  2.396157e+01,  1.250000e+00,  2.000000e-01
  2.335683e+01,  1.250000e+00,  2.500000e-01
  2.277789e+01,  1.250000e+00,  3.000000e-01
  2.222704e+01,  1.250000e+00,  3.500000e-01
  2.169828e+01,  1.250000e+00,  4.000000e-01
  2.119172e+01,  1.250000e+00,  4.500000e-01
  2.070642e+01,  1.250000e+00,  5.000000e-01
  2.024141e+01,  1.250000e+00,  5.500000e-01
  1.979536e+01,  1.250000e+00,  6.000000e-01
  1.936679e+01,  1.250000e+00,  6.500000e-01
  1.895464e+01,  1.250000e+00,  7.000000e-01
  1.855921e+01,  1.250000e+00,  7.500000e-01
  1.817892e+01,  1.250000e+00,  8.000000e-01
  1.781309e+01,  1.250000e+00,  8.500000e-01
  1.746097e+01,  1.250000e+00,  9.000000e-01
  1.712192e+01,  1.250000e+00,  9.500000e-01
  1.679531e+01,  1.250000e+00,  1.000000e+00
  1.641114e+01,  1.250000e+00,  1.050000e+00
  1.610575e+01,  1.250000e+00,  1.100000e+00
  1.574054e+01,  1.250000e+00,  1.150000e+00
  1.545758e+01,  1.250000e+00,  1.200000e+00
  1.518451e+01,  1.250000e+00,  1.250000e+00
  1.484697e+01,  1.250000e+00,  1.300000e+00
  1.458867e+01,  1.250000e+00,  1.350000e+00
  1.426723e+01,  1.250000e+00,  1.400000e+00
  1.403044e+01,  1.250000e+00,  1.450000e+00
  1.379618e+01,  1.250000e+00,  1.500000e+00
  1.349794e+01,  1.250000e+00,  1.550000e+00
  1.327750e+01,  1.250000e+00,  1.600000e+00
  1.307252e+01,  1.250000e+00,  1.650000e+00
  1.279535e+01,  1.250000e+00,  1.700000e+00
  1.250588e+01,  1.250000e+00,  1.750000e+00
  1.197268e+01,  1.250000e+00,  1.800000e+00
  1.162564e+01,  1.250000e+00,  1.850000e+00
  1.128900e+01,  1.250000e+00,  1.900000e+00
  1.088610e+01,  1.250000e+00,  1.950000e+00
  1.050713e+01,  1.250000e+00,  2.000000e+00
  2.660390e+01,  1.300000e+00,  0.000000e+00
  2.584150e+01,  1.300000e+00,  5.000000e-02
  2.511428e+01,  1.300000e+00,  1.000000e-01
  2.442819e+01,  1.300000e+00,  1.500000e-01
  2.376759e+01,  1.300000e+00,  2.000000e-01
  2.314084e+01,  1.300000e+00,  2.500000e-01
  2.254171e+01,  1.300000e+00,  3.000000e-01
  2.197006e+01,  1.300000e+00,  3.500000e-01
  2.142404e+01,  1.300000e+00,  4.000000e-01
  2.090267e+01,  1.300000e+00,  4.500000e-01
  2.040313e+01,  1.300000e+00,  5.000000e-01
  1.992620e+01,  1.300000e+00,  5.500000e-01
  1.946870e+01,  1.300000e+00,  6.000000e-01
  1.903026e+01,  1.300000e+00,  6.500000e-01
  1.861076e+01,  1.300000e+00,  7.000000e-01
  1.820777e+01,  1.300000e+00,  7.500000e-01
  1.782043e+01,  1.300000e+00,  8.000000e-01
  1.744902e+01,  1.300000e+00,  8.500000e-01
  1.709206e+01,  1.300000e+00,  9.000000e-01
  1.674886e+01,  1.300000e+00,  9.500000e-01
  1.635304e+01,  1.300000e+00,  1.000000e+00
  1.603473e+01,  1.300000e+00,  1.050000e+00
  1.566031e+01,  1.300000e+00,  1.100000e+00
  1.536487e+01,  1.300000e+00,  1.150000e+00
  1.500814e+01,  1.300000e+00,  1.200000e+00
  1.473421e+01,  1.300000e+00,  1.250000e+00
  1.446828e+01,  1.300000e+00,  1.300000e+00
  1.414164e+01,  1.300000e+00,  1.350000e+00
  1.389648e+01,  1.300000e+00,  1.400000e+00
  1.358329e+01,  1.300000e+00,  1.450000e+00
  1.335585e+01,  1.300000e+00,  1.500000e+00
  1.313329e+01,  1.300000e+00,  1.550000e+00
  1.284278e+01,  1.300000e+00,  1.600000e+00
  1.250582e+01,  1.300000e+00,  1.650000e+00
  1.213016e+01,  1.300000e+00,  1.700000e+00
  1.160998e+01,  1.300000e+00,  1.750000e+00
  1.126490e+01,  1.300000e+00,  1.800000e+00
  1.078729e+01,  1.300000e+00,  1.850000e+00
  1.047190e+01,  1.300000e+00,  1.900000e+00
  1.003166e+01,  1.300000e+00,  1.950000e+00
  9.743412e+00,  1.300000e+00,  2.000000e+00
  2.633593e+01,  1.350000e+00,  0.000000e+00
  2.554598e+01,  1.350000e+00,  5.000000e-02
  2.479254e+01,  1.350000e+00,  1.000000e-01
  2.408366e+01,  1.350000e+00,  1.500000e-01
  2.340662e+01,  1.350000e+00,  2.000000e-01
  2.276135e+01,  1.350000e+00,  2.500000e-01
  2.214837e+01,  1.350000e+00,  3.000000e-01
  2.156421e+01,  1.350000e+00,  3.500000e-01
  2.100721e+01,  1.350000e+00,  4.000000e-01
  2.047643e+01,  1.350000e+00,  4.500000e-01
  1.996907e+01,  1.350000e+00,  5.000000e-01
  1.948562e+01,  1.350000e+00,  5.500000e-01
  1.902208e+01,  1.350000e+00,  6.000000e-01
  1.857962e+01,  1.350000e+00,  6.500000e-01
  1.815549e+01,  1.350000e+00,  7.000000e-01
  1.774979e+01,  1.350000e+00,  7.500000e-01
  1.736115e+01,  1.350000e+00,  8.000000e-01
  1.698821e+01,  1.350000e+00,  8.500000e-01
  1.656942e+01,  1.350000e+00,  9.000000e-01
  1.622532e+01,  1.350000e+00,  9.500000e-01
  1.583162e+01,  1.350000e+00,  1.000000e+00
  1.551340e+01,  1.350000e+00,  1.050000e+00
  1.520767e+01,  1.350000e+00,  1.100000e+00
  1.484817e+01,  1.350000e+00,  1.150000e+00
  1.456533e+01,  1.350000e+00,  1.200000e+00
  1.422618e+01,  1.350000e+00,  1.250000e+00
  1.396432e+01,  1.350000e+00,  1.300000e+00
  1.370722e+01,  1.350000e+00,  1.350000e+00
  1.339580e+01,  1.350000e+00,  1.400000e+00
  1.316275e+01,  1.350000e+00,  1.450000e+00
  1.286838e+01,  1.350000e+00,  1.500000e+00
  1.260119e+01,  1.350000e+00,  1.550000e+00
  1.205470e+01,  1.350000e+00,  1.600000e+00
  1.152358e+01,  1.350000e+00,  1.650000e+00
  1.117447e+01,  1.350000e+00,  1.700000e+00
  1.069400e+01,  1.350000e+00,  1.750000e+00
  1.037557e+01,  1.350000e+00,  1.800000e+00
  9.933760e+00,  1.350000e+00,  1.850000e+00
  9.643320e+00,  1.350000e+00,  1.900000e+00
  9.238182e+00,  1.350000e+00,  1.950000e+00
  8.972011e+00,  1.350000e+00,  2.000000e+00
  2.620655e+01,  1.400000e+00,  0.000000e+00
  2.538881e+01,  1.400000e+00,  5.000000e-02
  2.461179e+01,  1.400000e+00,  1.000000e-01
  2.388193e+01,  1.400000e+00,  1.500000e-01
  2.318362e+01,  1.400000e+00,  2.000000e-01
  2.252345e+01,  1.400000e+00,  2.500000e-01
  2.189422e+01,  1.400000e+00,  3.000000e-01
  2.129690e+01,  1.400000e+00,  3.500000e-01
  2.073086e+01,  1.400000e+00,  4.000000e-01
  2.018951e+01,  1.400000e+00,  4.500000e-01
  1.967293e+01,  1.400000e+00,  5.000000e-01
  1.918211e+01,  1.400000e+00,  5.500000e-01
  1.871240e+01,  1.400000e+00,  6.000000e-01
  1.826420e+01,  1.400000e+00,  6.500000e-01
  1.783592e+01,  1.400000e+00,  7.000000e-01
  1.742658e+01,  1.400000e+00,  7.500000e-01
  1.703443e+01,  1.400000e+00,  8.000000e-01
  1.660213e+01,  1.400000e+00,  8.500000e-01
  1.624169e+01,  1.400000e+00,  9.000000e-01
  1.583623e+01,  1.400000e+00,  9.500000e-01
  1.550403e+01,  1.400000e+00,  1.000000e+00
  1.518538e+01,  1.400000e+00,  1.050000e+00
  1.481682e+01,  1.400000e+00,  1.100000e+00
  1.452294e+01,  1.400000e+00,  1.150000e+00
  1.417634e+01,  1.400000e+00,  1.200000e+00
  1.390516e+01,  1.400000e+00,  1.250000e+00
  1.357894e+01,  1.400000e+00,  1.300000e+00
  1.332803e+01,  1.400000e+00,  1.350000e+00
  1.301728e+01,  1.400000e+00,  1.400000e+00
  1.278607e+01,  1.400000e+00,  1.450000e+00
  1.225773e+01,  1.400000e+00,  1.500000e+00
  1.181161e+01,  1.400000e+00,  1.550000e+00
  1.135398e+01,  1.400000e+00,  1.600000e+00
  1.086149e+01,  1.400000e+00,  1.650000e+00
  1.047056e+01,  1.400000e+00,  1.700000e+00
  1.007563e+01,  1.400000e+00,  1.750000e+00
  9.709466e+00,  1.400000e+00,  1.800000e+00
  9.355455e+00,  1.400000e+00,  1.850000e+00
  9.021294e+00,  1.400000e+00,  1.900000e+00
  8.699868e+00,  1.400000e+00,  1.950000e+00
  8.396393e+00,  1.400000e+00,  2.000000e+00
  2.609112e+01,  1.450000e+00,  0.000000e+00
  2.524805e+01,  1.450000e+00,  5.000000e-02
  2.444723e+01,  1.450000e+00,  1.000000e-01
  2.369900e+01,  1.450000e+00,  1.500000e-01
  2.298285e+01,  1.450000e+00,  2.000000e-01
  2.230628e+01,  1.450000e+00,  2.500000e-01
  2.166448e+01,  1.450000e+00,  3.000000e-01
  2.105629e+01,  1.450000e+00,  3.500000e-01
  2.047755e+01,  1.450000e+00,  4.000000e-01
  1.992829e+01,  1.450000e+00,  4.500000e-01
  1.940464e+01,  1.450000e+00,  5.000000e-01
  1.890670e+01,  1.450000e+00,  5.500000e-01
  1.843151e+01,  1.450000e+00,  6.000000e-01
  1.797838e+01,  1.450000e+00,  6.500000e-01
  1.754669e+01,  1.450000e+00,  7.000000e-01
  1.713383e+01,  1.450000e+00,  7.500000e-01
  1.668527e+01,  1.450000e+00,  8.000000e-01
  1.630709e+01,  1.450000e+00,  8.500000e-01
  1.594500e+01,  1.450000e+00,  9.000000e-01
  1.553992e+01,  1.450000e+00,  9.500000e-01
  1.515084e+01,  1.450000e+00,  1.000000e+00
  1.483176e+01,  1.450000e+00,  1.050000e+00
  1.452563e+01,  1.450000e+00,  1.100000e+00
  1.417109e+01,  1.450000e+00,  1.150000e+00
  1.388947e+01,  1.450000e+00,  1.200000e+00
  1.355653e+01,  1.450000e+00,  1.250000e+00
  1.329425e+01,  1.450000e+00,  1.300000e+00
  1.298124e+01,  1.450000e+00,  1.350000e+00
  1.273861e+01,  1.450000e+00,  1.400000e+00
  1.221694e+01,  1.450000e+00,  1.450000e+00
  1.167706e+01,  1.450000e+00,  1.500000e+00
  1.117096e+01,  1.450000e+00,  1.550000e+00
  1.080991e+01,  1.450000e+00,  1.600000e+00
  1.033289e+01,  1.450000e+00,  1.650000e+00
  9.901418e+00,  1.450000e+00,  1.700000e+00
  9.584116e+00,  1.450000e+00,  1.750000e+00
  9.177182e+00,  1.450000e+00,  1.800000e+00
  8.780108e+00,  1.450000e+00,  1.850000e+00
  8.523942e+00,  1.450000e+00,  1.900000e+00
  8.166479e+00,  1.450000e+00,  1.950000e+00
  7.932391e+00,  1.450000e+00,  2.000000e+00
  2.601034e+01,  1.500000e+00,  0.000000e+00
  2.514412e+01,  1.500000e+00,  5.000000e-02
  2.432263e+01,  1.500000e+00,  1.000000e-01
  2.355367e+01,  1.500000e+00,  1.500000e-01
  2.282425e+01,  1.500000e+00,  2.000000e-01
  2.213378e+01,  1.500000e+00,  2.500000e-01
  2.147820e+01,  1.500000e+00,  3.000000e-01
  2.085944e+01,  1.500000e+00,  3.500000e-01
  2.027240e+01,  1.500000e+00,  4.000000e-01
  1.971403e+01,  1.500000e+00,  4.500000e-01
  1.918450e+01,  1.500000e+00,  5.000000e-01
  1.868056e+01,  1.500000e+00,  5.500000e-01
  1.820042e+01,  1.500000e+00,  6.000000e-01
  1.774408e+01,  1.500000e+00,  6.500000e-01
  1.730800e+01,  1.500000e+00,  7.000000e-01
  1.689208e+01,  1.500000e+00,  7.500000e-01
  1.644300e+01,  1.500000e+00,  8.000000e-01
  1.606373e+01,  1.500000e+00,  8.500000e-01
  1.564371e+01,  1.500000e+00,  9.000000e-01
  1.529767e+01,  1.500000e+00,  9.500000e-01
  1.490734e+01,  1.500000e+00,  1.000000e+00
  1.458795e+01,  1.500000e+00,  1.050000e+00
  1.422277e+01,  1.500000e+00,  1.100000e+00
  1.392948e+01,  1.500000e+00,  1.150000e+00
  1.358765e+01,  1.500000e+00,  1.200000e+00
  1.331823e+01,  1.500000e+00,  1.250000e+00
  1.299799e+01,  1.500000e+00,  1.300000e+00
  1.275031e+01,  1.500000e+00,  1.350000e+00
  1.218387e+01,  1.500000e+00,  1.400000e+00
  1.162325e+01,  1.500000e+00,  1.450000e+00
  1.110734e+01,  1.500000e+00,  1.500000e+00
  1.075229e+01,  1.500000e+00,  1.550000e+00
  1.027209e+01,  1.500000e+00,  1.600000e+00
  9.823482e+00,  1.500000e+00,  1.650000e+00
  9.520078e+00,  1.500000e+00,  1.700000e+00
  9.111451e+00,  1.500000e+00,  1.750000e+00
  8.716734e+00,  1.500000e+00,  1.800000e+00
  8.457202e+00,  1.500000e+00,  1.850000e+00
  8.100838e+00,  1.500000e+00,  1.900000e+00
  7.865456e+00,  1.500000e+00,  1.950000e+00
  7.538446e+00,  1.500000e+00,  2.000000e+00
  2.602239e+01,  1.550000e+00,  0.000000e+00
  2.513075e+01,  1.550000e+00,  5.000000e-02
  2.428796e+01,  1.550000e+00,  1.000000e-01
  2.350013e+01,  1.550000e+00,  1.500000e-01
  2.275091e+01,  1.550000e+00,  2.000000e-01
  2.204526e+01,  1.550000e+00,  2.500000e-01
  2.137837e+01,  1.550000e+00,  3.000000e-01
  2.074759e+01,  1.550000e+00,  3.500000e-01
  2.015004e+01,  1.550000e+00,  4.000000e-01
  1.958337e+01,  1.550000e+00,  4.500000e-01
  1.904422e+01,  1.550000e+00,  5.000000e-01
  1.853312e+01,  1.550000e+00,  5.500000e-01
  1.804686e+01,  1.550000e+00,  6.000000e-01
  1.758523e+01,  1.550000e+00,  6.500000e-01
  1.714454e+01,  1.550000e+00,  7.000000e-01
  1.667452e+01,  1.550000e+00,  7.500000e-01
  1.627321e+01,  1.550000e+00,  8.000000e-01
  1.583773e+01,  1.550000e+00,  8.500000e-01
  1.547179e+01,  1.550000e+00,  9.000000e-01
  1.506626e+01,  1.550000e+00,  9.500000e-01
  1.473256e+01,  1.550000e+00,  1.000000e+00
  1.441014e+01,  1.550000e+00,  1.050000e+00
  1.404977e+01,  1.550000e+00,  1.100000e+00
  1.369776e+01,  1.550000e+00,  1.150000e+00
  1.341637e+01,  1.550000e+00,  1.200000e+00
  1.308723e+01,  1.550000e+00,  1.250000e+00
  1.282894e+01,  1.550000e+00,  1.300000e+00
  1.226062e+01,  1.550000e+00,  1.350000e+00
  1.169077e+01,  1.550000e+00,  1.400000e+00
  1.130726e+01,  1.550000e+00,  1.450000e+00
  1.080220e+01,  1.550000e+00,  1.500000e+00
  1.031350e+01,  1.550000e+00,  1.550000e+00
  9.861000e+00,  1.550000e+00,  1.600000e+00
  9.551659e+00,  1.550000e+00,  1.650000e+00
  9.136647e+00,  1.550000e+00,  1.700000e+00
  8.738023e+00,  1.550000e+00,  1.750000e+00
  8.429469e+00,  1.550000e+00,  1.800000e+00
  8.114397e+00,  1.550000e+00,  1.850000e+00
  7.770615e+00,  1.550000e+00,  1.900000e+00
  7.545167e+00,  1.550000e+00,  1.950000e+00
  7.280946e+00,  1.550000e+00,  2.000000e+00
  2.590303e+01,  1.600000e+00,  0.000000e+00
  2.499344e+01,  1.600000e+00,  5.000000e-02
  2.413515e+01,  1.600000e+00,  1.000000e-01
  2.333072e+01,  1.600000e+00,  1.500000e-01
  2.257261e+01,  1.600000e+00,  2.000000e-01
  2.185697e+01,  1.600000e+00,  2.500000e-01
  2.118147e+01,  1.600000e+00,  3.000000e-01
  2.054192e+01,  1.600000e+00,  3.500000e-01
  1.993824e+01,  1.600000e+00,  4.000000e-01
  1.936653e+01,  1.600000e+00,  4.500000e-01
  1.882455e+01,  1.600000e+00,  5.000000e-01
  1.830927e+01,  1.600000e+00,  5.500000e-01
  1.782109e+01,  1.600000e+00,  6.000000e-01
  1.735678e+01,  1.600000e+00,  6.500000e-01
  1.691463e+01,  1.600000e+00,  7.000000e-01
  1.644502e+01,  1.600000e+00,  7.500000e-01
  1.604317e+01,  1.600000e+00,  8.000000e-01
  1.560905e+01,  1.600000e+00,  8.500000e-01
  1.524332e+01,  1.600000e+00,  9.000000e-01
  1.483978e+01,  1.600000e+00,  9.500000e-01
  1.450704e+01,  1.600000e+00,  1.000000e+00
  1.413355e+01,  1.600000e+00,  1.050000e+00
  1.382793e+01,  1.600000e+00,  1.100000e+00
  1.347887e+01,  1.600000e+00,  1.150000e+00
  1.319890e+01,  1.600000e+00,  1.200000e+00
  1.287306e+01,  1.600000e+00,  1.250000e+00
  1.237157e+01,  1.600000e+00,  1.300000e+00
  1.180889e+01,  1.600000e+00,  1.350000e+00
  1.125836e+01,  1.600000e+00,  1.400000e+00
  1.075344e+01,  1.600000e+00,  1.450000e+00
  1.033160e+01,  1.600000e+00,  1.500000e+00
  9.885685e+00,  1.600000e+00,  1.550000e+00
  9.494110e+00,  1.600000e+00,  1.600000e+00
  9.080535e+00,  1.600000e+00,  1.650000e+00
  8.738959e+00,  1.600000e+00,  1.700000e+00
  8.419274e+00,  1.600000e+00,  1.750000e+00
  8.109361e+00,  1.600000e+00,  1.800000e+00
  7.771129e+00,  1.600000e+00,  1.850000e+00
  7.485362e+00,  1.600000e+00,  1.900000e+00
  7.222179e+00,  1.600000e+00,  1.950000e+00
  6.968891e+00,  1.600000e+00,  2.000000e+00
  2.570499e+01,  1.650000e+00,  0.000000e+00
  2.478190e+01,  1.650000e+00,  5.000000e-02
  2.391081e+01,  1.650000e+00,  1.000000e-01
  2.309373e+01,  1.650000e+00,  1.500000e-01
  2.233221e+01,  1.650000e+00,  2.000000e-01
  2.161025e+01,  1.650000e+00,  2.500000e-01
  2.092802e+01,  1.650000e+00,  3.000000e-01
  2.028579e+01,  1.650000e+00,  3.500000e-01
  1.967965e+01,  1.650000e+00,  4.000000e-01
  1.910474e+01,  1.650000e+00,  4.500000e-01
  1.855997e+01,  1.650000e+00,  5.000000e-01
  1.804481e+01,  1.650000e+00,  5.500000e-01
  1.755595e+01,  1.650000e+00,  6.000000e-01
  1.709161e+01,  1.650000e+00,  6.500000e-01
  1.660314e+01,  1.650000e+00,  7.000000e-01
  1.618301e+01,  1.650000e+00,  7.500000e-01
  1.573224e+01,  1.650000e+00,  8.000000e-01
  1.535157e+01,  1.650000e+00,  8.500000e-01
  1.493523e+01,  1.650000e+00,  9.000000e-01
  1.458801e+01,  1.650000e+00,  9.500000e-01
  1.420412e+01,  1.650000e+00,  1.000000e+00
  1.388667e+01,  1.650000e+00,  1.050000e+00
  1.352809e+01,  1.650000e+00,  1.100000e+00
  1.324030e+01,  1.650000e+00,  1.150000e+00
  1.290708e+01,  1.650000e+00,  1.200000e+00
  1.243722e+01,  1.650000e+00,  1.250000e+00
  1.186623e+01,  1.650000e+00,  1.300000e+00
  1.130648e+01,  1.650000e+00,  1.350000e+00
  1.079505e+01,  1.650000e+00,  1.400000e+00
  1.036581e+01,  1.650000e+00,  1.450000e+00
  9.903872e+00,  1.650000e+00,  1.500000e+00
  9.454151e+00,  1.650000e+00,  1.550000e+00
  9.051283e+00,  1.650000e+00,  1.600000e+00
  8.635224e+00,  1.650000e+00,  1.650000e+00
  8.375709e+00,  1.650000e+00,  1.700000e+00
  8.015303e+00,  1.650000e+00,  1.750000e+00
  7.666496e+00,  1.650000e+00,  1.800000e+00
  7.438587e+00,  1.650000e+00,  1.850000e+00
  7.128303e+00,  1.650000e+00,  1.900000e+00
  6.921823e+00,  1.650000e+00,  1.950000e+00
  6.636170e+00,  1.650000e+00,  2.000000e+00
  2.585045e+01,  1.700000e+00,  0.000000e+00
  2.490210e+01,  1.700000e+00,  5.000000e-02
  2.400841e+01,  1.700000e+00,  1.000000e-01
  2.317065e+01,  1.700000e+00,  1.500000e-01
  2.238914e+01,  1.700000e+00,  2.000000e-01
  2.165154e+01,  1.700000e+00,  2.500000e-01
  2.095652e+01,  1.700000e+00,  3.000000e-01
  2.029985e+01,  1.700000e+00,  3.500000e-01
  1.968216e+01,  1.700000e+00,  4.000000e-01
  1.909766e+01,  1.700000e+00,  4.500000e-01
  1.854377e+01,  1.700000e+00,  5.000000e-01
  1.801986e+01,  1.700000e+00,  5.500000e-01
  1.752347e+01,  1.700000e+00,  6.000000e-01
  1.705250e+01,  1.700000e+00,  6.500000e-01
  1.655870e+01,  1.700000e+00,  7.000000e-01
  1.613309e+01,  1.700000e+00,  7.500000e-01
  1.567823e+01,  1.700000e+00,  8.000000e-01
  1.529324e+01,  1.700000e+00,  8.500000e-01
  1.487369e+01,  1.700000e+00,  9.000000e-01
  1.452317e+01,  1.700000e+00,  9.500000e-01
  1.413697e+01,  1.700000e+00,  1.000000e+00
  1.381679e+01,  1.700000e+00,  1.050000e+00
  1.345885e+01,  1.700000e+00,  1.100000e+00
  1.316669e+01,  1.700000e+00,  1.150000e+00
  1.283485e+01,  1.700000e+00,  1.200000e+00
  1.224397e+01,  1.700000e+00,  1.250000e+00
  1.165550e+01,  1.700000e+00,  1.300000e+00
  1.112263e+01,  1.700000e+00,  1.350000e+00
  1.060440e+01,  1.700000e+00,  1.400000e+00
  1.013299e+01,  1.700000e+00,  1.450000e+00
  9.642140e+00,  1.700000e+00,  1.500000e+00
  9.330549e+00,  1.700000e+00,  1.550000e+00
  8.920650e+00,  1.700000e+00,  1.600000e+00
  8.528497e+00,  1.700000e+00,  1.650000e+00
  8.153045e+00,  1.700000e+00,  1.700000e+00
  7.906286e+00,  1.700000e+00,  1.750000e+00
  7.567653e+00,  1.700000e+00,  1.800000e+00
  7.242925e+00,  1.700000e+00,  1.850000e+00
  7.032612e+00,  1.700000e+00,  1.900000e+00
  6.739563e+00,  1.700000e+00,  1.950000e+00
  6.548605e+00,  1.700000e+00,  2.000000e+00
  2.575642e+01,  1.750000e+00,  0.000000e+00
  2.478997e+01,  1.750000e+00,  5.000000e-02
  2.388204e+01,  1.750000e+00,  1.000000e-01
  2.303227e+01,  1.750000e+00,  1.500000e-01
  2.223917e+01,  1.750000e+00,  2.000000e-01
  2.149223e+01,  1.750000e+00,  2.500000e-01
  2.078791e+01,  1.750000e+00,  3.000000e-01
  2.012679e+01,  1.750000e+00,  3.500000e-01
  1.950289e+01,  1.750000e+00,  4.000000e-01
  1.891384e+01,  1.750000e+00,  4.500000e-01
  1.835600e+01,  1.750000e+00,  5.000000e-01
  1.782948e+01,  1.750000e+00,  5.500000e-01
  1.733011e+01,  1.750000e+00,  6.000000e-01
  1.685785e+01,  1.750000e+00,  6.500000e-01
  1.636384e+01,  1.750000e+00,  7.000000e-01
  1.589030e+01,  1.750000e+00,  7.500000e-01
  1.548378e+01,  1.750000e+00,  8.000000e-01
  1.504925e+01,  1.750000e+00,  8.500000e-01
  1.468093e+01,  1.750000e+00,  9.000000e-01
  1.428182e+01,  1.750000e+00,  9.500000e-01
  1.394704e+01,  1.750000e+00,  1.000000e+00
  1.357507e+01,  1.750000e+00,  1.050000e+00
  1.326993e+01,  1.750000e+00,  1.100000e+00
  1.293040e+01,  1.750000e+00,  1.150000e+00
  1.241203e+01,  1.750000e+00,  1.200000e+00
  1.182597e+01,  1.750000e+00,  1.250000e+00
  1.125441e+01,  1.750000e+00,  1.300000e+00
  1.073820e+01,  1.750000e+00,  1.350000e+00
  1.023559e+01,  1.750000e+00,  1.400000e+00
  9.779705e+00,  1.750000e+00,  1.450000e+00
  9.318790e+00,  1.750000e+00,  1.500000e+00
  8.906220e+00,  1.750000e+00,  1.550000e+00
  8.620988e+00,  1.750000e+00,  1.600000e+00
  8.245834e+00,  1.750000e+00,  1.650000e+00
  7.880021e+00,  1.750000e+00,  1.700000e+00
  7.539802e+00,  1.750000e+00,  1.750000e+00
  7.315933e+00,  1.750000e+00,  1.800000e+00
  7.005428e+00,  1.750000e+00,  1.850000e+00
  6.802369e+00,  1.750000e+00,  1.900000e+00
  6.519707e+00,  1.750000e+00,  1.950000e+00
  6.252826e+00,  1.750000e+00,  2.000000e+00
  2.568744e+01,  1.800000e+00,  0.000000e+00
  2.470674e+01,  1.800000e+00,  5.000000e-02
  2.378660e+01,  1.800000e+00,  1.000000e-01
  2.292495e+01,  1.800000e+00,  1.500000e-01
  2.212341e+01,  1.800000e+00,  2.000000e-01
  2.136882e+01,  1.800000e+00,  2.500000e-01
  2.065840e+01,  1.800000e+00,  3.000000e-01
  1.999127e+01,  1.800000e+00,  3.500000e-01
  1.936210e+01,  1.800000e+00,  4.000000e-01
  1.876938e+01,  1.800000e+00,  4.500000e-01
  1.820971e+01,  1.800000e+00,  5.000000e-01
  1.767964e+01,  1.800000e+00,  5.500000e-01
  1.717926e+01,  1.800000e+00,  6.000000e-01
  1.666131e+01,  1.800000e+00,  6.500000e-01
  1.621155e+01,  1.800000e+00,  7.000000e-01
  1.573694e+01,  1.800000e+00,  7.500000e-01
  1.533169e+01,  1.800000e+00,  8.000000e-01
  1.489569e+01,  1.800000e+00,  8.500000e-01
  1.453037e+01,  1.800000e+00,  9.000000e-01
  1.412910e+01,  1.800000e+00,  9.500000e-01
  1.374742e+01,  1.800000e+00,  1.000000e+00
  1.342910e+01,  1.800000e+00,  1.050000e+00
  1.307234e+01,  1.800000e+00,  1.100000e+00
  1.265908e+01,  1.800000e+00,  1.150000e+00
  1.206313e+01,  1.800000e+00,  1.200000e+00
  1.147650e+01,  1.800000e+00,  1.250000e+00
  1.095260e+01,  1.800000e+00,  1.300000e+00
  1.042346e+01,  1.800000e+00,  1.350000e+00
  9.948983e+00,  1.800000e+00,  1.400000e+00
  9.484679e+00,  1.800000e+00,  1.450000e+00
  9.060718e+00,  1.800000e+00,  1.500000e+00
  8.646681e+00,  1.800000e+00,  1.550000e+00
  8.380534e+00,  1.800000e+00,  1.600000e+00
  7.970387e+00,  1.800000e+00,  1.650000e+00
  7.655999e+00,  1.800000e+00,  1.700000e+00
  7.325850e+00,  1.800000e+00,  1.750000e+00
  7.072536e+00,  1.800000e+00,  1.800000e+00
  6.807406e+00,  1.800000e+00,  1.850000e+00
  6.567491e+00,  1.800000e+00,  1.900000e+00
  6.333855e+00,  1.800000e+00,  1.950000e+00
  6.115886e+00,  1.800000e+00,  2.000000e+00
  2.541085e+01,  1.850000e+00,  0.000000e+00
  2.442988e+01,  1.850000e+00,  5.000000e-02
  2.350875e+01,  1.850000e+00,  1.000000e-01
  2.264984e+01,  1.850000e+00,  1.500000e-01
  2.185042e+01,  1.850000e+00,  2.000000e-01
  2.109822e+01,  1.850000e+00,  2.500000e-01
  2.039017e+01,  1.850000e+00,  3.000000e-01
  1.972543e+01,  1.850000e+00,  3.500000e-01
  1.910034e+01,  1.850000e+00,  4.000000e-01
  1.851183e+01,  1.850000e+00,  4.500000e-01
  1.795598e+01,  1.850000e+00,  5.000000e-01
  1.742982e+01,  1.850000e+00,  5.500000e-01
  1.693264e+01,  1.850000e+00,  6.000000e-01
  1.641996e+01,  1.850000e+00,  6.500000e-01
  1.597425e+01,  1.850000e+00,  7.000000e-01
  1.550625e+01,  1.850000e+00,  7.500000e-01
  1.505663e+01,  1.850000e+00,  8.000000e-01
  1.467597e+01,  1.850000e+00,  8.500000e-01
  1.426260e+01,  1.850000e+00,  9.000000e-01
  1.391946e+01,  1.850000e+00,  9.500000e-01
  1.353923e+01,  1.850000e+00,  1.000000e+00
  1.317877e+01,  1.850000e+00,  1.050000e+00
  1.287874e+01,  1.850000e+00,  1.100000e+00
